,Pic_id,Text,MetaphorCategory,Target,Source,SentimentCategory
2683,2684.jpg,official sponsor.head of the charles regatta.,1,water,,1
2684,2685.jpg,,1,chocolate,,0
2685,2686.jpg,heinz tomato ketchup.no one grows ketchup like heinz.,1,bottle,tomato,0
2686,2687.jpg,the more they drinkthe better youll like itbordens chocolate drink.all aboardall a bordens,1,milk,,1
2687,2688.jpg,is this you five years from nowreach for a lucky instead.its toasted.you throat protection against irritation against cough.,0,,,0
2688,2689.jpg,new whiteblack coffee.,1,people,coffee,1
2689,2690.jpg,mycalvins.klein.,0,,,1
2690,2691.jpg,long john silvers.captain johns catch of the day.breaded fish meal.clam.,0,,,1
2691,2692.jpg,chairish.where design lovers buysell.vintage finds.shop now.,0,,,0
2692,2693.jpg,find us if you can.well be behind the lemonade standsaturdayapril 17th2010.lululemon athletica harvard square showroom.schedule of events.all events are complimentary.please rsvp to harwardsquarestore.,0,,,1
2693,2694.jpg,magnavox radio.no wireless receiving set is complete without the magnavox radio.,0,,,1
2694,2695.jpg,6 points of superiority.nonmechanical touch.independent control of bass and treble.instant change from planissimo to fortissimo or viceversa.ability to emphasize any note.absolute warranty for five years.the perfect piano player.monthly payments if desired.we prove all we claim farrand organ company dept.r detroitmich.,0,,,0
2695,2696.jpg,a total play and learning experience for all ages.,0,,,1
2696,2697.jpg,the mgnavox.oakdandcalif.u.s.a.,1,tiger,megaphone,1
2697,2698.jpg,i better get an ab out of this.better for it.,0,,,1
2698,2699.jpg,dandi march.one step at a time.nike.,0,,,1
2699,2700.jpg,before your back attacks you.,1,spine,,1
2700,2701.jpg,targetprocess see change.,0,,,0
2701,2702.jpg,micromax mobile.you are never lost.,1,rabbit,person,1
2702,2703.jpg,athens marathon the authentic.dedicated to the balkan champion gregoris labrakis.,0,,,0
2703,2704.jpg,rebecca farrell is running.to show that mothers of triplets can do anything.be there to watch rebecca leave her mark.bank of america chicago marathon.,1,person,shoe prints,1
2704,2705.jpg,bench on mars.,0,,,1
2705,2706.jpg,lets keep the city nice.use the trash can.,1,face,brush,1
2706,2707.jpg,loose change menu.,1,McDonalds,jeans,1
2707,2708.jpg,enlarge your nest egg.get met it pays.metropostan life.,1,egg,,1
2708,2709.jpg,united states district court for the district of columbia.financial stability oversight council.,1,courthouse,sky,0
2709,2710.jpg,the atlantic.one hundred fifty years.metlife congratulates the atlantic on 150 years of supporting the american idea.have you met life today,0,,,1
2710,2711.jpg,windows 7.,1,offices,laptop,0
2711,2712.jpg,sale 25 to 50 off.bebe.,1,script,roses,1
2712,2713.jpg,lightness of the skimmed twist.with calcium vitamins proteins.twist milk.,1,milk,,1
2713,2714.jpg,,1,drink,,1
2714,2715.jpg,care up.younglife.goat milk powder.,0,,,0
2715,2716.jpg,mini babybet 98 milk.,1,jug,cheese,1
2716,2717.jpg,this is the instant thats delicious for drinkingcarnation magic crystals burst into fresh flavor nonfat milk instantlyfor as little as 8 a quart,0,,,0
2717,2718.jpg,monsters university in theatres.scare up some protein.monster days start with milk at breakfast.got milk,0,,,0
2718,2719.jpg,this is the instant thats delicious for drinkingcarnation magic crystals burst into fresh flavor nonfat milk instantlyfor as little as 8 a quartchocolate flavored instant nonfat dry milktoo,0,,,0
2719,2720.jpg,refuel.how do i stay on trockmilk.its protein helps bound muscle.body by milk.,0,,,0
2720,2721.jpg,this is the instant thats delicious for drinkingcarnation magic crystals burst into fresh flavor nonfat milk instantlychocolate flavor instant nonfat dry milktoo,0,,,0
2721,2722.jpg,milk.lamar.,1,text,milk,1
2722,2723.jpg,energise your olympians.faster.higher.stronger.its time for our olympians to go for gold at london.show your supportuse this app to energise your favorite olympian with the goodness of amul milk.get started and get them ready to strike gold.after allits the worlds original energy drink.,1,Null,Null,1
2723,2724.jpg,purify.whiteness.hydration.,0,,,1
2724,2725.jpg,super.thats how milk makes you feel.the calcium helps bones grow strongso even if youre not from krypton.you can have bones of steel.got milk,1,person,milk,0
2725,2726.jpg,milk.,1,Model,milk,1
2726,2727.jpg,bebe eau de parfum.,0,,,1
2727,2728.jpg,milkyway.sorryi was eating a milky way.,0,,,1
2728,2729.jpg,smart punkin.milky way chocolate.,1,pumpkin,lantern,1
2729,2730.jpg,milkyway.sorryi was eating a milky way.,0,,,1
2730,2731.jpg,miller lite.,1,can,ice,1
2731,2732.jpg,miller lite.great taste.less filling.sink your fangs into great taste.,1,bottle,cloak,1
2732,2733.jpg,new vortex bottle.specially designed grooves.miller lite.great pilsner taste.,0,,,0
2733,2734.jpg,celebremos nuestra grandeza.miller lite.,0,,,0
2734,2735.jpg,some things are better cheered than said.,0,,,0
2735,2736.jpg,enjoy the best of europe.,0,,,0
2736,2737.jpg,the second one bites the dust for breakfast.,1,statue,racer,1
2737,2738.jpg,the second one bites the dust for breakfast.wake up to victory.,1,statue,racer,1
2738,2739.jpg,,0,,,0
2739,2740.jpg,refreshment on a giant scale.light.,1,beer,foam,0
2740,2741.jpg,nutri ngonkhoe.,1,juice,,0
2741,2742.jpg,minute maid.100 juice mixed berry.calcium.,1,face,fruit,0
2742,2743.jpg,take refreshment every day.made in su.the secret is caring.,1,soda,,1
2743,2744.jpg,psdtex.psd search engine.,1,sun,orange,1
2744,2745.jpg,goodness onthego.minute mad pink lemonade.,0,,,0
2745,2746.jpg,huiquan beer.dong fang jiu ye.,1,bottle,zipper,1
2746,2747.jpg,qutlrnoer.,1,road,,0
2747,2748.jpg,new topic.fresh flavour.cheers for chinese olympic players.,1,water,,0
2748,2749.jpg,party tragedy.,1,beer,newspaper,1
2749,2750.jpg,keep them freshnot miserable.mitsubishi refrigerators changes for the better.,1,banana,,1
2750,2751.jpg,win hundreds of dollars in prizes inside.monster land.mr.monster talks to steven spielberg.the complete godzilla saga john buechler creates fantastic effects for trancers and digital knights on the set for night of the living dead.plusterminatortitan findthe hills have eyes.the company of wolvesfearbook and all the latest news.,0,,,-1
2751,2752.jpg,genuine.budweiser.,1,women,signage,1
2752,2753.jpg,monster energy irish blend.,0,,,0
2753,2754.jpg,new from don post studios.best issue everofficial famous monsters.devised for all character and monster latex liquid rubber faces bald cap.reader turned self into an interesting monster with kit materials.look what you can do with the official famous monsters make up kit.,1,monster,,1
2754,2755.jpg,for monster breath.,1,lobster,,1
2755,2756.jpg,winner every 10 minutes.you could win a limited edition gold ps4 bundle.grab any big box.quesarito big box.,1,music,,1
2756,2757.jpg,sedrin.,1,bottles,,1
2757,2758.jpg,blaze and the monster machines vehicles.select fisherprice.,0,,,0
2758,2759.jpg,motorazr with mp3 player v3 with a new look.,1,flag,beard,1
2759,2760.jpg,talk about doing more exercise.argue about who goes to the bar.greene king ipa.time well spent.,1,bottle,glass,1
2760,2761.jpg,heineken made to entertain.,1,bottle,shadow,1
2761,2762.jpg,hello razr.hellomoto.1500 songs.web.video.bladethin.,0,,,1
2762,2763.jpg,careful what you think.,0,,,1
2763,2764.jpg,motorokr z6.hell wireless music.goodbye wires.hello rokr z6 music phone.manage your tunes easily with windows media player.,1,wire,,0
2764,2765.jpg,green lantern.mountain dew.drink mountain dew and tap into the green.,1,can,lantern,1
2765,2766.jpg,dew tour built by artn dew.toyota city championships san francisco california.watch on.live stream on dewtour.,0,,,0
2766,2767.jpg,free flow tour.amateur skate competitions.skate schedule.,0,,,0
2767,2768.jpg,best super bowl commercial.puppy monkey baby.super bowl.san francisco bay area.,0,,,-1
2768,2769.jpg,dew action sports tour.do the dew.mtn dew.,1,Soda,,1
2769,2770.jpg,new announcement date.mtn dew.dew cision.,0,,,0
2770,2771.jpg,experience the dew.mountain dew.,0,,,1
2771,2772.jpg,bohemia desde 1853.,1,beer,gold,1
2772,2773.jpg,when you have lost your sense of taste.,0,,,-1
2773,2774.jpg,hello beer.carlton dry.,0,,,0
2774,2775.jpg,vanish.,0,,,1
2775,2776.jpg,,0,,,-1
2776,2777.jpg,removes fast food staing fast.,1,sand,jeans,1
2777,2778.jpg,skip intelligent.keep colour where it belongs.,1,cloth,mustard,1
2778,2779.jpg,try new grey poupon squeeze.one of lifes finer pleasures.even on lifes simpler pleasures.,0,,,0
2779,2780.jpg,how to pass the crackers.974400 at a time,1,people,cracker,0
2780,2781.jpg,kiss your pathogens goodbye.the fresh face of food processing.hpp doesnt coddle food pathogens.it crushes them into inactivity with 87000 pounds of pressure per square inch.all to provide you with months of clean lable fun.,1,face,plate,1
2781,2782.jpg,,0,,,0
2782,2783.jpg,exciting new blend of beauty and action in the lowprice fieldchampionship style.and performance to back it up,0,,,1
2783,2784.jpg,right down the menu.these flaky krispy crackers make other foods taste better.and youll be proud to serve them because their quality has beeen famous for 20 years.krispy crackers.,1,cooks,miniaturized,1
2784,2785.jpg,halloween savings.bonus 5000 points.when you spend 25 or more on participating halloween costume accessories.halloween accessories items shownplus moreselection may vary by store.excludes clearance merchandise.,1,toys,,1
2785,2786.jpg,crumb case.no crumb left behind.oreo crumb case.,1,bag,,1
2786,2787.jpg,heres the biggest little cracker show on earth.,1,Hippo,box,1
2787,2788.jpg,karkimedia.,0,,,1
2788,2789.jpg,budueiser.king of the club.,1,bottle,,1
2789,2790.jpg,ayosdito.ph.post an ad.share it on.win fabulous prizespromo runs from june.go to blog.ayosdito.ph for complete mechanics.natunal book store.,1,banner,,1
2790,2791.jpg,nba.psdtex.psd search engine.tsintao draft.,0,,,1
2791,2792.jpg,24hour emergency home repair.liberty mutual.,1,truck,crash,1
2792,2793.jpg,we choose to defend nature.now its your turn.coop supermarket organically grown food products.,0,,,0
2793,2794.jpg,phoenixbier.verfrischt.,1,cap,umbrella,1
2794,2795.jpg,experience the world of nature on viasatworld.viasat nature is a commercial free premium channel with a wide range of enter taining and visually striking award winning documentaries on animals.,1,globe,,0
2795,2796.jpg,mother natures energy bar.nature valley.trail mix.,1,water,,0
2796,2797.jpg,,0,,,0
2797,2798.jpg,wellat least he drives a prius.,0,,,1
2798,2799.jpg,golden ale.,1,crack,,1
2799,2800.jpg,go green help clean.the nature conservancy.,1,cigarette,sunset,1
2800,2801.jpg,sind win alle aufgeb lasene wichtigtuerfragen kann man ja mal.,0,,,1
2801,2802.jpg,smule.ebay.yelp.,0,,,0
2802,2803.jpg,nature thanks you.zap.,1,car,,1
2803,2804.jpg,have a bite of natures delight.the allnatural paan havoun ice cream at big gulp.,1,leaf,cone,1
2804,2805.jpg,the best long drink in the world,0,,,-1
2805,2806.jpg,it takes 100000 experts to brew the perfect cup of coffee.get taste of nestles commitment to quality.collect your free samples today.,1,nesscafe,sue,0
2806,2807.jpg,a nestle traz nutricao em seu dna.apresentamos a inovacao que vai revolucionar o futuro das formulas infantis.proteina nestle.a mais avancada formula infantil.a melhor base para um futuro mais saudavel.,1,,product,1
2807,2808.jpg,stay healthy.eat more bacteria.,1,health,nestle,1
2808,2809.jpg,teas perfect partner.nestle everyday.creative visualisation.,1,milk,,1
2809,2810.jpg,cailler.loriginal branchloriginal tradition.,1,children,leaf,1
2810,2811.jpg,you know its time to be wild.tiger.,1,human,tiger,0
2811,2812.jpg,nestles makes the very best chocolate.,1,roundsahpe,chocolate,1
2812,2813.jpg,be the kid in you everyday.nestle crunch.have fun when you munch.,1,man,,1
2813,2814.jpg,bock beer.,1,goat,person,1
2814,2815.jpg,lungs 83 water.,1,lung,leaves,1
2815,2816.jpg,japanese soul water.,1,water,,1
2816,2817.jpg,run nplay.petropolis.,1,player,floor,1
2817,2818.jpg,nestle milk pak.,0,,,1
2818,2819.jpg,naturally speaking from the center of the earth.,1,water,earth,1
2819,2820.jpg,,1,turkey,track,1
2820,2821.jpg,avaliable in 330ml.when you need a free hand.,0,,,1
2821,2822.jpg,glaceau vitamin water.delicious refreshment.the antidote to feeling meh.now with 10 vitamins minerals.,1,water,,1
2822,2823.jpg,gravatas so foram inventadas para prender o grito de carnaval na garganta.brahma chopp.,1,bottle,peacock,0
2823,2824.jpg,new visibly clear.pore shine daily scrub.instantly makes your skin shine.neutrogena.health is the new beauty.,1,water,,1
2824,2825.jpg,no hidden impurities.just healthybeautifui skin.neutrogena deep clean facial cleanser.removes 99 skin impurities.,1,water,,0
2825,2826.jpg,brave wave wear a fresh face with confidence.,1,water,,1
2826,2827.jpg,reveal deeply clean and youthful skin.deep clean revitalizing pink grapefruit ultra foam cleanset.,1,water,,0
2827,2828.jpg,new energizing sugar body scrub.awakens your sences pampers your skin.,1,water,,1
2828,2829.jpg,ivory soap.new yorks favorite clean.,1,soap,apple,1
2829,2830.jpg,mefafood fresh from farm to tablet.were besties with farmers cause you dont buy 500000 lbs of produce from strangers.youll like the way real feels.avaliable at your natural product retailer.,0,,,1
2830,2831.jpg,belly up to the bar.basil haydens kentucky straight bourbon whiskey.,1,whiskey,belt,1
2831,2832.jpg,taco bell buys the liberty bell.,0,,,1
2832,2833.jpg,allterrain.slimblade trackball mouse.,1,mouse,rock,1
2833,2834.jpg,step on.estrada.,1,rock,print,1
2834,2835.jpg,happy feet make happy peoplemetro shoes.,1,shoe,slide,1
2835,2836.jpg,nb abzorb.,1,shoe,outline,1
2836,2837.jpg,superior 3 point arch support.one day in 1906 when william j.rileycreator of new balancewas relaxing in his gardenhe noticed the 3 clawed feet of his pet chickens provided them with perfect balance as they packed about his yard.he thought to himself how people could benefit from this natural phenonmenonafter much trial and testing he perfected the new balance arch support with 3 point technology.this technology provided his customers with the ideal combination of balance and comfort giving them the ability to perform their best and run their fastest.this 3 point support is an iconic staple of all new balance trainers to this day.visit a store today to experience the superior balance comfort for yourself.new balance inspired by chickens.,1,ground,print,1
2837,2838.jpg,,0,,,1
2838,2839.jpg,,1,bottle,peel,1
2839,2840.jpg,achieve new balance.,0,,,1
2840,2841.jpg,new balance numeric.,1,face,shoe,1
2841,2842.jpg,eid mubarak.,0,,,1
2842,2843.jpg,envision power with response ability.,0,,,1
2843,2844.jpg,works in over 200 countrieslike india.,1,hands,elephant,1
2844,2845.jpg,visual feedback on all creative projects.add logo here please,0,,,1
2845,2846.jpg,,1,rings,Eggs,1
2846,2847.jpg,roman.classic.,1,roman,,1
2847,2848.jpg,strut like a fish.have you ever seen a trout cut through wakerthat fish has moves.althoughhell never know the pleasure of jumping from rock to rock and scrambling up a slope of scree to get to a sweeping.,0,,,1
2848,2849.jpg,nicki minaj pink ones.,0,,,1
2849,2850.jpg,just do it.,1,shoe,,1
2850,2851.jpg,yhello style.,1,laces,,1
2851,2852.jpg,the point is not to fall.,1,object,,1
2852,2853.jpg,just go with the flow.nike continues to be the leading brand in shoes.why choose over the best.nikejust go with the flow.,1,paint,,1
2853,2854.jpg,explosive speed.mercurial the new vapor8.,1,shoes,,1
2854,2855.jpg,absolut oslo.,1,bottle,ramp,1
2855,2856.jpg,the six.new yearnew shoenew game.nike basketball.,0,,,1
2856,2857.jpg,oops nissan navara 44 with 5th gear.,1,vehicle,,1
2857,2858.jpg,keyless entry is now standard.,1,dinosaur,keys,1
2858,2859.jpg,,0,,,0
2859,2860.jpg,the rodesigned nissan quest most usable space in its class.drag and drop to find the perfect fit.you did itits easy thanks to third row seats that fold flat.learn more about the nissan quest minivan.,1,Chairs,Cars,1
2860,2861.jpg,because life makes wrinkles.,1,House,Forehead,1
2861,2862.jpg,think it makes you pretty,1,cigarette,Lipstick,0
2862,2863.jpg,nivea angel star invisible.wow with the new scent.,1,String,,1
2863,2864.jpg,absolut twister.,1,tornado,Letters,1
2864,2865.jpg,niveaangeistar deo antiperspirant.hot crush.wow with the new scent.,1,water,ocean,1
2865,2866.jpg,nokia connection people.,0,,,1
2866,2867.jpg,nokia connecting people.amplify your world.,1,Collage,Pictures,1
2867,2868.jpg,nokia 110.,0,,,1
2868,2869.jpg,a sign of intensity.nokia connecting people.,0,,,1
2869,2870.jpg,absolut appeal.,1,bottle,peel,1
2870,2871.jpg,grey why not.audi exclusive customized paints.because the exact colour of your audi is out there.vorsprung durch technik.,1,cat,,0
2871,2872.jpg,,0,,,1
2872,2873.jpg,ugly dolls are all the rage.dolls so ugly you cant help but loveem.more like stuffed monsters.from the hit japanese cartoon littlebony.grab one for the kids now.so soft youll want to cuddle up with them.whole earth provision co.,1,eye,O,1
2873,2874.jpg,no painno gain the north face campaign.above sea level japans highest mountain.low oxygenchallengingexhaustingbut fun.the north face.,0,,,1
2874,2875.jpg,profoundly affectingsensationally fully.easily the best movie so far this year.where were you in 62american graffiti.bitchinas they said back then.superfine.,0,,,0
2875,2876.jpg,another automotive first from oldsmobilejetfire.,0,,,1
2876,2877.jpg,absolut vodka.absolut impotence.,1,bottle,slouch,1
2877,2878.jpg,join our core.all you need is a spoon.ben jerrys core.karamel sutra.,0,,,0
2878,2879.jpg,todays most astounding adventure that started a million years agojack h.harris production of dinosavruscinemascope color by deluxe.alive with thrillssoon at motion picture theatres throughout the world,0,,,0
2879,2880.jpg,enjoy the new town car elegance of the finest lincoln in forty years.lincoln for 1960.,0,,,1
2880,2881.jpg,gallery of photography meeting house square.twist lick dunk.,1,apostrophe,cookie,1
2881,2882.jpg,two halveswhole oreo.,1,cookies,humans,1
2882,2883.jpg,a talkedabout uk cultural moment.,0,,,0
2883,2884.jpg,oreo.,1,cookie,Earth,1
2884,2885.jpg,roll with oreo.wonderfilleq.,0,,,1
2885,2886.jpg,oreo.,1,cookies,people,1
2886,2887.jpg,two halveswhole oreo.,1,cookies,cookies,1
2887,2888.jpg,low fat milk.milks favorite cookie.,1,cookies,,1
2888,2889.jpg,oreo.,1,hand,,0
2889,2890.jpg,down the years that lie ahead.will he have his chance in lifeheres one little thing you can do every day to give him a good healthy start.,1,people,,1
2890,2891.jpg,ovaltine.for health strength and vitality.,1,advertisement,dress,0
2891,2892.jpg,ovaltine.,0,,,0
2892,2893.jpg,there are some places a woman does not want to be thinner.,1,words,hair,1
2893,2894.jpg,the grass is always greener on the other side of the world.modern luxury lives here.,0,,,0
2894,2895.jpg,forgetting to indicate means 27 victims per day.in towncar accidents dont just happen to cars.,1,leg,metal,1
2895,2896.jpg,panasonic ideas for life.take their photos.win a viera 3d tv.,0,,,1
2896,2897.jpg,whats new by panasonic.small can do.so audio player.,0,,,0
2897,2898.jpg,joy pepsi.,1,straw,hands,1
2898,2899.jpg,you can feel it.,0,,,1
2899,2900.jpg,your movistar number always survives.,0,,,1
2900,2901.jpg,win a panasonic viera with your lightning fingersthis typing game is where the fastest fingers and sharpest eyes winyou must finish typing all the words that start falling within 1 minute to move on to the next stage of the game.do you have what it takes to winclick to play.panasonic ideas for life.,0,,,1
2901,2902.jpg,every panasonic gives you a picture thats lifelike.this panasonic also gives you a picture thats lifesize.panasonic slightly ahead of our times.,0,,,1
2902,2903.jpg,national panasonic.,0,,,1
2903,2904.jpg,ben jerrys scoop inventor.the winning flavour.late night snack.late night snow by tracy chan18 singapore.,1,belt,,0
2904,2905.jpg,advertising campaigns that inspire social good.,0,,,0
2905,2906.jpg,absolut manhattan.,1,park,,1
2906,2907.jpg,ip67 waterproofdustproof and gorilla glass.pantech v950.,1,water,,1
2907,2908.jpg,pizza hut.pizza papa johns.,1,logo,head,1
2908,2909.jpg,,1,bottle,tree,1
2909,2910.jpg,sabai wine just prettier.a fine wine spritzedthen delicately infused with the unique and seductive flavour of the original forbidden fruit.,1,wine,butterflies,0
2910,2911.jpg,enjoy a pepsi.live for now.,0,,,0
2911,2912.jpg,love every sip.,0,,,0
2912,2913.jpg,a bites not right without it.ask for more.,1,can,Hamburger,1
2913,2914.jpg,the next best taste is here.pepsi next.,0,,,0
2914,2915.jpg,the obvious choicepepsi.,0,,,0
2915,2916.jpg,say it with pepsi.,0,,,0
2916,2917.jpg,cannavaro is like.explorer.pepsi.,0,,,0
2917,2918.jpg,perrier le champagne des eaux de table.,0,,,0
2918,2919.jpg,belle epoque perrier jouet.beauty is a form of genius oscar wilde.,0,,,0
2919,2920.jpg,perrier.jewels.,0,,,0
2920,2921.jpg,,1,Dress,Flower,1
2921,2922.jpg,bare skin not bearskin.bears suffer and die for the queens guardscaps.support the campaign to end this cruelty.kate ford for peta.,1,bear,purse,0
2922,2923.jpg,i may not be the only celebrity ignorant enough to endorse petabut you dont have to support an organization that kills thousands of healthy and treatable pets every yearpetathe selfdescribed largest animal rights organization in te worlddoesnt even try to find homes for healthy and treatable dogscatsrabbits and other companion animals.instead of adoption peta chooses death for these thousands of homeless pets.rather than support the growing no kill movementpeta fights it.word is getting out.maybe hollywood will catch on.fatalplus what a surprisedont let peta fool you,1,lip,ink,1
2923,2924.jpg,let vegetarianism grow on you.,1,dress,vegetables,1
2924,2925.jpg,protest.members of the animalorganisation people for the ethical treatment of animals protest at the use of fur by going seminaked and standing in coffins outside dolcegabbana in london.,0,,,0
2925,2926.jpg,absinthe la fee verte.,0,,,0
2926,2927.jpg,amg.,0,,,1
2927,2928.jpg,stop vegetable abuse.saturdayseptember 8th 2012randalls islandny.meatoplans for the ethical treatment of animals.,0,,,0
2928,2929.jpg,fun for all but the squirrel.make this squirrel lamp.yes sirout of a real squirrelalso make ashtraysbookendsetc.using rabbitsfrogsetc.learn at home to mountbirds.animalsfish;tan skins and make rugs.decorate your room.its funbig profits in spare timefree bookwrite today for beautiful free book telling how to learn this fine hobby.book is freecontains many fine pictures.state your age.,1,squirrel,lamp,0
2929,2930.jpg,one swallow makes a summer.absolut vdoka.,0,,,0
2930,2931.jpg,drugs.breakdowns.death.horse racing is a bad bet.,1,syringe,fur,1
2931,2932.jpg,id rather go nak than wear.,0,,,1
2932,2933.jpg,fur trimunattractive.dont ruin your look with fur trim.joanna krpa peta.,0,,,0
2933,2934.jpg,on mange avec plaisir et sans fatigue.saucisson dauvergne.purete alimentaire absolue.,1,pig,,1
2934,2935.jpg,,0,,,1
2935,2936.jpg,turn over a new leaf.go vegetarian.,0,,,0
2936,2937.jpg,,1,monster,fabric,1
2937,2938.jpg,pennant.always speeding ahead.planters peanuts.,1,peanut,car,0
2938,2939.jpg,one good thing leads to another.if you loveplanters peanuts because of the crunch and the tastethen youll love planters dry roasted peanuts.theyve got the same great tasteonly differentbecause theyre salted and then delicately spiced.and if you love planters peanuts because theyre always freshthen youll really love planters dry roasted peanuts.theyre vacuum packed while theyre still hot to ensure that trusted planters freshness.so now you can make a pleasant planters choice.one good thingor another.the king of crunch since 1924.,0,,,0
2939,2940.jpg,balance lenten menus the easy planters way.planters penut butter.add nourishment to every meal with planters.,1,peanut,,1
2940,2941.jpg,puro.,0,,,0
2941,2942.jpg,acavitis.,1,bottle,plant,1
2942,2943.jpg,usually people ask.how they should set their goals.i tell them to start small like getting to the end of this sentence.seeyoure already achieving.sustaining energy.they say rome wasnt built in a day and i believe them.have you ever tried to build anything after eating pasta,1,peanut,,1
2943,2944.jpg,excited about the opening of nationals parkyoure not the only one.pnc leading the way.,1,hat,statue,1
2944,2945.jpg,got milk,0,,,0
2945,2946.jpg,digital banking report.the power of personalization in banking.insights on the gap between consumer expectations bankings ability to provide personalized offers and communication.download now.,0,,,0
2946,2947.jpg,big or smalleach holiday package is special.no matter what size your gifts.whether they are travelling near or farearly or as late as december23rd.we understand each holiday package is special.find out more about our range of shipping options for packages of different sizes.,1,tree,boxes,1
2947,2948.jpg,my sfda discounts are important.but building the future of my community is my biggest reward.of course our members have tangibleeconomic benefits to their complete it infrastructure.we make sure of that.but they also know that they are helping us close the digital divide by bringing robustnext generation broadband network and services to homescommunity organizations and small businesses in south florida.they acknowledge that building the future is the best reward.south florida digital alliance.for additional information on our services and our mission please contact us at 100 south biscayne boulevard.,1,buildings,beam,1
2948,2949.jpg,drill through the toughest rarriers.,1,drill,Mandela,1
2949,2950.jpg,jack daniels.the few far between mischiefrevelry whiskey.explore the stories.the babysitters club.a church of a different color.,0,,,0
2950,2951.jpg,in an absolut world.true taste comes naturally.absolut mango.absolut pears.,1,vodka,,1
2951,2952.jpg,small but tough polo.,0,,,1
2952,2953.jpg,gives you the sweet chillsthe mint with a hole.,0,,,1
2953,2954.jpg,the safest place to be polo.,1,water,,1
2954,2955.jpg,tu comida se va.a poner mas buena.,1,turkey,,1
2955,2956.jpg,,1,pencil,ear,1
2956,2957.jpg,our restaurants.louisiana kitchen.bedok point.bugis village.century square.city square mall.imm.jurong point.kallang wave.orchard exchange.punggol east.suntec city mall.the cathay.toa payoh hdb hubgourmet paradise.west coast plaza.,0,,,1
2957,2958.jpg,what a dog feels when the leash breaks.,1,Flowers,Blurry,1
2958,2959.jpg,bones that last longer.,1,Dinosaur,,1
2959,2960.jpg,in its most potent form.the car hailed as the best handling production sports car in america is eqlrpped with tires of equal caljbre.,1,Tire,Light,0
2960,2961.jpg,joy pepsi.,1,straw,,1
2961,2962.jpg,prada candy.the new eau de twitetts.,0,,,1
2962,2963.jpg,johnnie walked.if you driveyou dont drink.for more responsible driving.,1,Man,,1
2963,2964.jpg,prada candy.,0,,,1
2964,2965.jpg,new size super stack.crisps in every can.check out flavors.100 ways to enjoy sweepstakes.see how people everywhere enjoy pringles.everything pops with pringles.,1,zeroes,pringles,1
2965,2966.jpg,get that festival feeling.,1,speaker,lid,1
2966,2967.jpg,coming to theaters june 13th.the incredible hulk.dont take my pringles.you wouldnt like me without my pringles.any pringles product.,1,Title,skin,1
2967,2968.jpg,100 pure lambswool.pringle of sgotland.,1,wool,garment,1
2968,2969.jpg,audi tt welcome on board.,1,image, gears,1
2969,2970.jpg,pringles.new.,1,chips,tennis,0
2970,2971.jpg,crowned queen of combustion.progressive.,1,motorcycle,,1
2971,2972.jpg,dragon ball z.orbital frame.,1,Energy,,1
2972,2973.jpg,what if its always youlife insurance risk management.were here for you.some things you just dont see coming.so we protect you by providing car insurance that takes virtually everything into considerationeven some things you wouldnt believe.not only do we have the foresight to protect you and your vehicle against major incidentswe also make the claims process easier by providing a complimentary courtesy car while yours is repaired.of course there are some things we couldnt predict.our car insurance has achieved a fivestar rating from defaqto for the quality of our product.because change happen.,1,satellite,car,1
2973,2974.jpg,absolut blank.it all starts with an absolut blank.,1,bottle,pattern,1
2974,2975.jpg,puma bodytrain together.,0,,,1
2975,2976.jpg,puma.,1,Shoelace,puma,1
2976,2977.jpg,theres no traffic at allmaybe i should check my emails.,0,,,-1
2977,2978.jpg,puma pursuit.urban challenge.,1,puma,shadow,1
2978,2979.jpg,puma.,1,coat,umbrella,1
2979,2980.jpg,its in mikael forssell.is it in you,1,runners,water,1
2980,2981.jpg,racing will never look the same.team partner of mercedes amg petronas formula one team.,1,man,car,1
2981,2982.jpg,puma.,1,shoelace,Paris,1
2982,2983.jpg,after years of experience and researchrca gives you the rainbowenjoy it,1,rainbow,screen,1
2983,2984.jpg,you can be in paris tonight.londonromemoscowwith this sensational new rca victor 7band portable radio powered to pick up the worldannouncing the new rca victor stratoworld radio.,1,radio,,1
2984,2985.jpg,how to see a super fine slice of timeradio corporation of america.world leader in radiofirst in television.,1,knife,,1
2985,2986.jpg,the ocean is a goldfish bowl to rca television.radio corporation of america.,1,fishbowl,ocean,1
2986,2987.jpg,san francisco in an absolut world.absolut vodka.,1,map,,1
2987,2988.jpg,royal crown cola.diet rite pure zero cola.,0,,,0
2988,2989.jpg,red bull energy drink.flying hirsch.,0,,,1
2989,2990.jpg,welcome to the next era.technology with life.,0,,,1
2990,2991.jpg,red bull.,1,wings,bulls,1
2991,2992.jpg,,1,rooster,matador,1
2992,2993.jpg,the art of can.what a creative mind can do with the body of a red bull can.red bull doesntjust viralize the bodyit also viralizes the mind.thats why were looking for the most innovative and witty way of creating a work of art froom the body of a red bull can.its up to you whether you want to clone the bull life size or simply design your own modern monalisajust let your imagination take flightso that the world can appreciate your inspiring can exlibit.the creations will be on display at the fuel.collection in philadelphi and river east art.center in chicago.they will be judged by a professional art jury and the top three winners from each city will be awarded a special prize.,1,shoes,can,1
2993,2994.jpg,like our page.hinthint.red bull.,1,arrows,liquid,1
2994,2995.jpg,nothing but wilings.red bull total zero.vitalizes body and mind.,0,,,1
